NO OF CNTRS,Container Type,Port of Destination,Dispatch Qty,TRANSIT TIME AS PER  RFQ,SELECTION OF SH.LINE,Stuffing remarks,Act POL,Shipping line,Dev Cost,Country,Sector
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L4,STUFFED,ADANI,FCIPL,107,UAE,REDSEA ME ISC
1,20DV,Buena Ventura,23,55,L2,STUFFED,ADANI,MAERSK,470,COLOMBIA,SOUTH AMERICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Beira,23,49,L2,STUFFED,ADANI,MSC,8,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,49,L2,STUFFED,ADANI,MSC,8,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,49,L2,STUFFED,ADANI,MSC,8,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,49,L2,STUFFED,ADANI,MSC,8,MOZAMBIQUE,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Dar Es Salaam,23,29,L2,STUFFED,ADANI,MSC,122,TANZANIA,AFRICA
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
1,20DV,Alexandria,23,22,L2,STUFFED,ADANI,MAERSK,43,EGYPT,EUROPE
